"nomHotel","notapersona","data","estrelles","notaHotel","TipusHabitacio","DuradaEstancia","Nits","ProcedenciaComentari","TipusViatge","Acompanyament","ViajaConMascota","Season","recomanar"
"Hotel Lloret Ramblas",8.8,2018-05-02,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",4.2,2018-05-02,"1",8.1,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-05-01,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-04-29,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-04-28,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-04-27,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-04-25,"1",8.1,"Altres","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",8.3,2018-04-25,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",6.3,2018-04-25,"1",8.1,"Habitacio Doble","De 6 a 7 Nits",7,"EnviadoporWeb","SenseInformar","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-06-09,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",5,2018-04-23,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",8.8,2018-04-21,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-04-20,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-04-18,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-04-18,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2018-04-17,"1",8.1,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",5.4,2018-04-16,"1",8.1,"Altres","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-04-12,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-04-11,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-04-10,"1",8.1,"Habitacio Triple","Dos nits",2,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-06-08,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-04-10,"1",8.1,"Habitacio Doble","Mesde7",8,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-04-10,"1",8.1,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2018-04-10,"1",8.1,"Habitacio Individual","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",4.6,2018-04-10,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",9.2,2018-04-08,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-04-06,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2018-06-07,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-06-06,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Familiaconniños","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",6.3,2018-03-25,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-03-24,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-03-23,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-03-22,"1",8.1,"Habitacio Triple","Dos nits",2,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2018-03-19,"1",8.1,"Habitacio Individual","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.2,2018-03-18,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-03-17,"1",8.1,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.1,2018-03-15,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Familiaconniños","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-03-13,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-03-11,"1",8.1,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-04-05,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-03-03,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2018-03-03,"1",8.1,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-03-02,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-03-01,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-02-27,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-20,"1",8.1,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",8.3,2018-02-20,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",3.3,2018-02-19,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2018-02-19,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2018-02-18,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",6.3,2018-04-03,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Hotel Lloret Ramblas",8.8,2018-02-18,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",4.6,2018-02-17,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2018-02-16,"1",8.1,"Habitacio Individual","Mesde7",13,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-16,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-14,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-02-12,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",8.8,2018-02-12,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-11,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-02-11,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-02-10,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-04-03,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-02-09,"1",8.1,"Altres","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-09,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-02-04,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-02-03,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.2,2018-02-02,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",3,"Enviadopormóvil","SenseInformar","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",8.8,2018-02-01,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Grupo","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",8.3,2018-01-29,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-01-29,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-01-27,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.1,2018-01-22,"1",8.1,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",9.6,2018-04-01,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Hotel Lloret Ramblas",10,2018-01-22,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.5,2018-01-22,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2018-01-21,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-01-20,"1",8.1,"Habitacio Triple","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-01-18,"1",8.1,"Habitacio Triple","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-01-16,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-01-16,"1",8.1,"Habitacio Individual","Dos nits",2,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.5,2018-01-15,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",5.8,2018-01-13,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",5.8,2018-01-12,"1",8.1,"Habitacio Individual","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-03-30,"1",8.1,"Habitacio Triple","Dos nits",2,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",7.9,2018-01-11,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",6.7,2018-01-09,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.5,2018-01-08,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2018-01-06,"1",8.1,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",5,2018-01-06,"1",8.1,"Altres","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",3.8,2018-01-04,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-01-04,"1",8.1,"Habitacio Doble","De 6 a 7 Nits",7,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.2,2018-01-03,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupodeamigos","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",9.6,2018-01-01,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Familiaconniños","N","PRIMER TRIMESTRE",0
"Hotel Lloret Ramblas",5,2018-03-30,"1",8.1,"Habitacio Individual","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",8.3,2017-12-30,"1",8.1,"Habitacio Triple","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Hotel Lloret Ramblas",10,2017-12-29,"1",8.1,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",0
"Hotel Lloret Ramblas",7.1,2017-12-28,"1",8.1,"Habitacio Individual","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",1
"Hotel Lloret Ramblas",7.9,2017-12-27,"1",8.1,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Hotel Lloret Ramblas",7.1,2017-12-24,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Pareja","N","QUART TRIMESTRE",1
"Hotel Lloret Ramblas",10,2017-12-24,"1",8.1,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hotel Lloret Ramblas",4.6,2018-03-30,"1",8.1,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Hotel Lloret Ramblas",10,2018-03-27,"1",8.1,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"H10 Madison 4* Sup",10,2019-02-12,"4",9.4,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"H10 Madison 4* Sup",10,2018-10-01,"4",9.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"H10 Madison 4* Sup",9.6,2018-07-14,"4",9.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","TERCER TRIMESTRE",0
"H10 Madison 4* Sup",9.2,2018-06-01,"4",9.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"H10 Madison 4* Sup",8.3,2018-05-23,"4",9.4,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"H10 Madison 4* Sup",7.5,2018-05-15,"4",9.4,"Habitacio Doble","De 6 a 7 Nits",7,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"H10 Madison 4* Sup",9.6,2019-01-28,"4",9.4,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"H10 Madison 4* Sup",9.6,2019-01-21,"4",9.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"H10 Madison 4* Sup",9.6,2018-12-08,"4",9.4,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"H10 Madison 4* Sup",10,2018-10-27,"4",9.4,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"H10 Madison 4* Sup",9.2,2018-08-11,"4",9.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"H10 Madison 4* Sup",9.6,2018-12-19,"4",9.4,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"H10 Madison 4* Sup",9.2,2018-12-15,"4",9.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"H10 Madison 4* Sup",10,2018-12-11,"4",9.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.6,2019-03-31,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",8.8,2018-12-10,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-12-04,"3",9.3,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",6.7,2018-11-29,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",9.6,2018-11-16,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.6,2018-09-28,"3",9.3,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.6,2018-09-02,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",10,2018-08-17,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.6,2018-08-14,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",10,2018-07-30,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",8.8,2018-07-30,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",9.2,2019-03-10,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-07-19,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.2,2018-06-27,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-06-02,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.6,2018-05-17,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",8.3,2018-04-25,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-03-30,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",10,2018-03-25,"3",9.3,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Grupo","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",8.3,2018-03-19,"3",9.3,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-03-10,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Grupo","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",10,2018-02-26,"3",9.3,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",7.1,2019-03-03,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-02-21,"3",9.3,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",9.2,2018-02-21,"3",9.3,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",1
"Hotel Rec Barcelona - Adults Only",10,2018-02-12,"3",9.3,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Hotel Rec Barcelona - Adults Only",10,2018-02-11,"3",9.3,"Habitacio Doble","Estanciade6noches",6,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
